,transcript,gene,chr,n_exons,cds_start,cds_end,bp,mu_syn,mu_mis,mu_lof,n_syn,n_mis,n_lof,exp_syn,exp_mis,exp_lof,syn_z,mis_z,lof_z,pLI,pRec,pNull
4385,ENST00000264883.3,NUP54,4,12,77036518,77069527,1524,5.56E-06,1.27E-05,1.67E-06,48,116,3,62.59833326,140.0747592,23.00980749,1.143855812,0.994945196,4.132150895,0.96017275,0.039826517,7.33E-07
5552,ENST00000358344.3,HNRNPAB,5,7,177631838,177637624,999,7.74E-06,1.34E-05,1.15E-06,57,72,1,47.15360369,100.0483114,14.19158457,-0.888933894,1.371570499,3.468735893,0.960162612,0.039819486,1.79E-05
15275,ENST00000407627.2,ELAVL1,19,5,8028366,8056699,981,6.91E-06,1.34E-05,6.78E-07,72,35,0,80.369332,153.6674522,9.77473036,0.578755315,4.682278538,3.097006222,0.959986604,0.039924327,8.91E-05
5329,ENST00000507359.3,KCTD16,5,2,143586277,143853677,1287,4.92E-06,1.28E-05,7.89E-07,61,134,0,56.58633,145.606894,9.77375938,-0.363742095,0.470480615,3.096852394,0.959972608,0.039938246,8.91E-05
9722,ENST00000311907.5,F2,11,14,46740785,46760958,1869,1.02E-05,2.34E-05,2.09E-06,95,164,4,112.1418896,251.0314824,27.40309496,1.003516396,2.686759539,4.428566527,0.959943188,0.040056662,1.51E-07
837,ENST00000263177.4,LPPR5,1,6,99358627,99470227,966,5.11E-06,1.04E-05,1.05E-06,64,79,1,59.88679,119.241071,14.17316628,-0.329507145,1.802492138,3.466142293,0.959898117,0.040083682,1.82E-05
16473,ENST00000254976.2,SNAP25,20,7,10256139,10286845,621,2.77E-06,7.81E-06,6.61E-07,17,27,0,32.6784676,87.3948431,9.762262765,1.700287158,3.159900293,3.095030582,0.95980653,0.0401034,9.01E-05
7479,ENST00000315985.7,PPP2R2A,8,10,26150762,26227929,1374,4.10E-06,1.16E-05,1.34E-06,43,46,2,47.95934945,127.3094623,18.56384589,0.443953588,3.524742006,3.808175189,0.959642692,0.040353563,3.74E-06
14976,ENST00000590208.1,MBD1,18,15,47795998,47806362,1968,9.24E-06,2.55E-05,2.34E-06,109,188,5,108.2991382,288.258729,31.7897544,-0.041753522,2.888333181,4.706681668,0.959615951,0.040384017,3.11E-08
12117,ENST00000267484.5,RTN1,14,9,60063462,60337348,2331,1.63E-05,2.90E-05,1.15E-06,122,238,1,136.3755674,250.2085989,14.15251032,0.763145037,0.377512387,3.463232265,0.959599486,0.040381974,1.85E-05
13468,ENST00000299237.2,ZNF319,16,1,58030420,58032169,1749,1.45E-05,2.70E-05,8.23E-07,122,131,0,164.6006,305.784868,9.74428392,2.058493007,4.888913494,3.092179235,0.959545481,0.040362987,9.15E-05
4671,ENST00000274054.2,NAF1,4,8,164050048,164087879,1485,8.05E-06,1.53E-05,1.14E-06,65,169,1,78.79936883,151.673156,14.14861197,0.963712194,-0.688145682,3.462682554,0.959542887,0.040438507,1.86E-05
16503,ENST00000328041.6,SLC24A3,20,17,19193486,19701784,1935,1.19E-05,2.39E-05,1.63E-06,112,175,3,128.8075422,247.5719387,22.96439808,0.91808321,2.255975086,4.126847229,0.959518181,0.040481056,7.64E-07
10966,ENST00000360284.3,NR4A1,12,7,52435676,52452728,1836,1.04E-05,2.18E-05,1.08E-06,116,192,1,115.0820776,238.8929781,14.14549794,-0.053044572,1.483961945,3.46224329,0.959497621,0.040483722,1.87E-05
1265,ENST00000359209.6,KIRREL,1,15,157963466,158064910,2274,1.32E-05,2.97E-05,2.11E-06,129,179,3,124.1777968,276.561151,22.9604017,-0.268270344,2.869445497,4.12637998,0.959460083,0.040539151,7.66E-07
18156,ENST00000370211.4,HAUS7,X,10,152713335,152736045,1107,7.74E-06,1.35E-05,9.86E-07,50,90,0,53.54969996,91.89342935,9.738007136,0.300720163,0.096610309,3.091183126,0.95945396,0.040453992,9.20E-05
11765,ENST00000488699.1,SLAIN1,13,7,78273058,78337355,1281,5.03E-06,1.26E-05,1.32E-06,56,94,1,50.31809607,120.7100567,14.14180122,-0.496570514,1.189104865,3.461721768,0.959443822,0.040537459,1.87E-05
8754,ENST00000544301.1,VIM,10,9,17271421,17279270,1401,9.20E-06,2.06E-05,1.02E-06,66,147,1,86.94768009,194.7387342,14.13783947,1.392696198,1.67325056,3.461163313,0.959386089,0.040595125,1.88E-05
7287,ENST00000475153.1,ZNF398,7,6,148844834,148876893,1929,7.98E-06,2.04E-05,1.09E-06,89,196,1,89.29070175,228.1872892,14.13493551,0.019071786,1.04221013,3.460753627,0.959343722,0.040637444,1.88E-05
3656,ENST00000295633.3,FSTL1,3,10,120115798,120169593,927,4.19E-06,9.76E-06,9.53E-07,44,105,1,47.00990318,106.616271,14.13481268,0.272149088,0.076564354,3.460736615,0.959341929,0.040639234,1.88E-05
12572,ENST00000300289.5,PDIA3,15,13,44038737,44063416,1518,6.42E-06,1.49E-05,1.17E-06,58,138,2,75.69169549,169.047652,18.53696091,1.260651037,1.167995746,3.804750514,0.959251419,0.040744745,3.84E-06
70,ENST00000343813.5,ICMT,1,5,6285139,6295971,855,5.92E-06,1.10E-05,8.03E-07,32,29,0,35.72614016,73.345842,9.716947202,0.386469794,2.532687639,3.087838728,0.959145428,0.040760771,9.38E-05
10242,ENST00000533486.1,RAB30,11,4,82693206,82708358,612,2.09E-06,5.55E-06,7.23E-07,24,34,0,24.76922087,63.5359158,9.715487497,0.095817294,1.812413392,3.0876069,0.95912396,0.040782117,9.39E-05
1543,ENST00000367362.3,NR5A2,1,8,199996975,200143338,1626,6.59E-06,1.58E-05,1.78E-06,96,133,3,75.17965349,177.0563396,22.93473977,-1.488631982,1.619455,4.123380243,0.959085111,0.040914105,7.84E-07
15454,ENST00000308677.4,PRKACA,19,10,14203923,14228359,1056,6.36E-06,1.30E-05,9.40E-07,62,61,1,69.76306973,143.1806795,14.1153196,0.5761959,3.359263387,3.457985205,0.95905642,0.040924411,1.92E-05
5466,ENST00000296930.5,NPM1,5,11,170814952,170837569,885,3.07E-06,7.27E-06,8.93E-07,53,48,1,37.81587891,83.22665881,14.11447301,-1.53074189,1.888672847,3.457866023,0.959043977,0.040936839,1.92E-05
12848,ENST00000303329.4,ARNT2,15,19,80696857,80886039,2154,1.11E-05,2.44E-05,1.79E-06,121,199,4,127.1332582,274.5760313,27.3395813,0.337220539,2.230843524,4.421674686,0.959019738,0.040980103,1.59E-07
10606,ENST00000382622.3,PRMT8,12,10,3600791,3702348,1185,6.18E-06,1.34E-05,9.21E-07,70,57,1,71.2393228,150.3560778,14.09472854,0.091027588,3.72390531,3.455078247,0.958752744,0.04122773,1.95E-05
13686,ENST00000393207.1,BANP,16,13,88008721,88110267,1560,1.27E-05,2.25E-05,1.48E-06,116,130,2,122.7901562,214.4054005,18.49595741,0.379883257,2.819478718,3.799520553,0.958647668,0.041348352,3.98E-06
5456,ENST00000414552.2,GABRG2,5,11,161495005,161580374,1548,5.91E-06,1.50E-05,1.38E-06,67,77,2,65.85742434,157.7861247,18.48893407,-0.087283814,3.145710458,3.798624299,0.958543398,0.041452597,4.00E-06
4224,ENST00000381793.2,RBM47,4,4,40427920,40440910,1782,1.68E-05,3.01E-05,1.09E-06,131,181,1,191.72497,342.7739068,14.07987561,2.718802159,4.273867325,3.452978834,0.958532355,0.041447858,1.98E-05
13977,ENST00000285071.4,FLCN,17,11,17116968,17131451,1740,1.02E-05,2.20E-05,1.28E-06,123,196,2,116.1904989,245.005911,18.48533028,-0.391633099,1.531357376,3.798164467,0.958489798,0.041506184,4.02E-06
17279,ENST00000354992.2,LARGE,22,14,33670412,34157463,2271,1.31E-05,2.88E-05,1.91E-06,157,229,4,152.6782424,330.1135282,27.30315843,-0.216833078,2.722036425,4.417718336,0.958481012,0.041518824,1.65E-07
6669,ENST00000283928.5,JAZF1,7,5,27872418,28220196,732,3.97E-06,8.87E-06,6.83E-07,44,38,0,46.02461717,100.8793082,9.660173008,0.185011139,3.062126656,3.078804729,0.958302382,0.041598925,9.87E-05
11056,ENST00000266970.4,CDK2,12,7,56360792,56365409,897,3.46E-06,9.19E-06,1.03E-06,40,40,1,40.32093738,103.5829261,14.06424365,0.031333436,3.055714573,3.450768668,0.958299189,0.041680745,2.01E-05
3580,ENST00000325805.8,BBX,3,15,107429307,107524304,2826,9.82E-06,2.49E-05,2.40E-06,114,282,5,112.6833389,277.6613415,31.686852,-0.076896494,-0.127355703,4.69620953,0.958097849,0.041902117,3.41E-08
16826,ENST00000335351.3,TCFL5,20,6,61473326,61493022,1503,1.52E-05,2.42E-05,1.12E-06,63,105,1,111.5381263,190.4405433,14.04890343,2.849184537,3.028311858,3.448596921,0.958069155,0.041910502,2.03E-05
17294,ENST00000300105.6,CACNG2,22,4,36960397,37098621,972,6.08E-06,1.30E-05,7.03E-07,58,63,0,70.57345,148.9060636,9.64378927,0.927861728,3.443374116,3.076192739,0.958056003,0.041843845,0.000100152
2815,ENST00000319170.5,RAPH1,2,13,204304159,204360076,3753,1.41E-05,3.44E-05,2.34E-06,198,366,5,164.1706511,392.6928541,31.67047316,-1.636796303,0.658848755,4.694540808,0.957851233,0.042148732,3.46E-08
13410,ENST00000262133.6,RBL2,16,22,53468468,53524212,3420,1.30E-05,3.26E-05,2.50E-06,133,326,6,137.4955596,347.9539568,36.07621756,0.237680069,0.575664239,4.960236339,0.957797036,0.042202957,7.02E-09
17819,ENST00000374202.2,IL2RG,X,8,70327585,70331389,1110,4.22E-06,1.02E-05,1.02E-06,40,47,0,31.43423659,72.01383083,9.624521962,-0.947139267,1.441745771,3.073118292,0.957764471,0.042133635,0.000101894
8285,ENST00000339399.4,ANP32B,9,7,100745837,100777713,756,2.87E-06,6.03E-06,7.52E-07,27,37,0,27.0665135,55.82108362,9.600318657,0.007925383,1.232145153,3.06925184,0.957395493,0.042500382,0.000104126
10208,ENST00000278572.6,RPS3,11,6,75110591,75115909,780,2.97E-06,7.94E-06,6.25E-07,45,27,0,36.186734,92.5291706,9.59969771,-0.908263523,3.332052293,3.069152571,0.957385986,0.042509831,0.000104183
4434,ENST00000313899.7,HNRNPD,4,8,83276486,83294831,1068,6.45E-06,1.19E-05,1.10E-06,22,37,1,45.71788567,98.1753478,14.00107924,2.174615632,3.019894063,3.441821157,0.957344185,0.042634581,2.12E-05
17451,ENST00000337137.4,TBC1D22A,22,13,47158683,47569269,1554,1.04E-05,2.05E-05,1.28E-06,114,170,2,110.958243,216.1967874,18.4056735,-0.179019528,1.53675177,3.787982229,0.957287978,0.042707708,4.31E-06
8193,ENST00000376499.3,TLE1,9,20,84199112,84303155,2313,1.45E-05,2.79E-05,1.82E-06,157,190,4,162.3766665,305.2168076,27.22389244,0.261579301,3.225730185,4.409096234,0.957285091,0.042714732,1.77E-07
2648,ENST00000397081.3,RAPGEF4,2,31,173600711,173916495,3036,1.27E-05,3.05E-05,3.79E-06,133,282,10,146.733399,340.2763281,53.67601047,0.702850623,1.545228061,5.905307799,0.95722585,0.04277415,1.22E-11
7719,ENST00000517970.1,WWP1,8,23,87386279,87479122,2769,9.10E-06,2.46E-05,2.78E-06,111,203,7,110.4278289,282.5151718,40.4231986,-0.033756552,2.31390606,5.207416738,0.956844284,0.043155715,1.50E-09
13297,ENST00000322610.8,SH2B1,16,8,28877415,28885141,2271,1.29E-05,2.77E-05,1.44E-06,129,265,2,133.7942735,287.5528413,18.37586254,0.256954282,0.650516259,3.784164605,0.95682971,0.043165859,4.43E-06
11071,ENST00000380198.2,NABP2,12,6,56618640,56622997,636,2.99E-06,6.67E-06,6.22E-07,32,43,0,36.446275,78.1012209,9.5619782,0.456581962,1.942718225,3.06311684,0.956804648,0.043087592,0.00010776
7387,ENST00000416569.2,XKR6,8,3,10755461,11058848,1926,1.59E-05,2.93E-05,1.59E-06,135,153,2,158.660806,297.1376829,18.3724338,1.164512331,4.089923461,3.783725059,0.956776701,0.043218854,4.45E-06
12254,ENST00000553612.1,GTF2A1,14,9,81646566,81686862,1131,3.56E-06,8.54E-06,1.00E-06,46,62,1,40.17573927,93.10076743,13.96344438,-0.569650223,1.576562039,3.436480016,0.956765262,0.043212778,2.20E-05
8293,ENST00000262455.6,ERP44,9,12,102744893,102861122,1221,4.15E-06,1.08E-05,1.25E-06,55,84,2,50.39732723,123.2509751,18.37078659,-0.40193475,1.729306549,3.783513696,0.956751213,0.043244335,4.45E-06
12658,ENST00000302000.6,PYGO1,15,3,55838220,55881050,1260,4.89E-06,1.15E-05,7.32E-07,66,140,0,56.71424,131.1697418,9.55212388,-0.764400253,-0.377116164,3.061538101,0.956651522,0.043239764,0.000108714
8101,ENST00000396757.1,CD72,9,8,35610620,35618300,1080,4.98E-06,1.03E-05,9.94E-07,50,105,1,54.81703162,112.3244149,13.95356345,0.403339803,0.338027035,3.435076305,0.956612026,0.043365818,2.22E-05
3890,ENST00000445224.2,SCHIP1,3,7,159557973,159614563,735,2.42E-06,5.90E-06,6.80E-07,28,51,0,27.43542106,65.11267604,9.549003542,-0.066821939,0.855447054,3.061038067,0.956602926,0.043288055,0.000109018
3975,ENST00000330394.2,EPHB3,3,16,184280023,184299410,2997,1.91E-05,4.20E-05,2.29E-06,211,283,5,200.4605604,451.3298004,31.58487104,-0.461477813,3.875524344,4.685810317,0.956539592,0.043460371,3.73E-08
2575,ENST00000263640.3,ACVR1,2,9,158594042,158656005,1530,6.60E-06,1.51E-05,1.29E-06,72,105,2,78.519021,174.9026385,18.35127405,0.456083461,2.585304058,3.781012748,0.956448193,0.043547277,4.53E-06
3173,ENST00000307839.5,RPL15,3,3,23959350,23960992,615,2.25E-06,8.58E-06,7.64E-07,14,17,0,25.63864893,93.91150855,9.529256372,1.424965931,3.881936274,3.05787121,0.956294174,0.043594865,0.000110962
4487,ENST00000442697.2,DNAJB14,4,8,100822184,100867728,1140,4.25E-06,1.08E-05,1.35E-06,48,81,2,49.33004952,121.415479,18.33889925,0.117398251,1.794020168,3.779425449,0.95625497,0.04374045,4.58E-06
6887,ENST00000394703.5,DMTF1,7,16,86794257,86824456,2283,7.68E-06,1.98E-05,2.25E-06,82,174,5,92.45847655,227.2013552,31.56415123,0.67428669,1.726370468,4.683694812,0.956216303,0.043783659,3.80E-08
16481,ENST00000337743.4,TASP1,20,13,13371006,13610725,1263,5.02E-06,1.13E-05,1.21E-06,56,87,2,58.61561458,125.7079168,18.33403074,0.211795035,1.688630887,3.778800989,0.956178727,0.043816672,4.60E-06
10843,ENST00000280871.4,SLC2A13,12,10,40153827,40499610,1947,1.16E-05,2.34E-05,1.35E-06,84,157,2,93.72549496,203.3926369,18.32906991,0.622776272,1.59110071,3.778164738,0.956100909,0.04389447,4.62E-06
14978,ENST00000217515.6,TXNL1,18,8,54270257,54305671,870,3.23E-06,7.71E-06,9.72E-07,36,62,1,37.10857989,85.43827707,13.91607876,0.112818247,1.240269128,3.429746118,0.956025974,0.043951114,2.29E-05
13778,ENST00000254695.8,RAP1GAP2,17,24,2699821,2935713,2193,1.33E-05,2.64E-05,1.96E-06,129,178,4,133.2348561,251.0812563,27.13714221,0.227448777,2.25587752,4.399642141,0.955938553,0.044061256,1.91E-07
11530,ENST00000543796.1,RAN,12,6,131357138,131360471,651,2.81E-06,6.13E-06,6.61E-07,53,5,0,33.03279802,69.64674189,9.506639869,-2.153743209,3.788895921,3.054240397,0.955937968,0.043948803,0.000113229
18015,ENST00000542113.1,NKRF,X,3,118723314,118737453,2118,7.37E-06,1.98E-05,1.15E-06,47,79,0,57.775834,153.1395183,9.49869437,0.878874919,2.930370188,3.052963706,0.955812168,0.044073795,0.000114037
406,ENST00000468695.1,ZBTB8OS,1,7,33087462,33116166,540,2.09E-06,4.64E-06,6.38E-07,22,49,0,26.08278636,54.16434757,9.494735411,0.495597934,0.343222182,3.052327411,0.955749358,0.044136201,0.000114441
7667,ENST00000340726.3,EYA1,8,16,72111574,72267140,1779,7.47E-06,1.69E-05,1.86E-06,96,182,4,89.4405313,194.4410531,27.1223265,-0.429982743,0.436396444,4.398025996,0.95570457,0.044295236,1.94E-07
16579,ENST00000343380.5,E2F1,20,7,32264537,32274070,1314,1.10E-05,1.97E-05,7.54E-07,56,88,0,66.84834077,136.4034857,9.480985488,0.822559791,2.027124901,3.050116465,0.955530545,0.044353598,0.000115857
14102,ENST00000358365.3,RHOT1,17,21,30469711,30551752,2076,6.65E-06,1.79E-05,2.54E-06,69,135,6,81.54723353,204.3871548,35.9234257,0.861375843,2.373935871,4.945522192,0.955425773,0.044574219,8.05E-09
14376,ENST00000454077.2,ATXN7L3,17,12,42271630,42275438,1065,5.37E-06,1.22E-05,1.24E-06,52,80,2,63.9719136,139.1239675,18.27467165,0.927936489,2.451767364,3.771178415,0.95523889,0.044756259,4.85E-06
5328,ENST00000305264.3,HDAC3,5,15,141001034,141016357,1287,6.60E-06,1.43E-05,1.46E-06,64,54,3,80.72749959,167.0924327,22.6712401,1.154169929,4.279288087,4.092454022,0.955038024,0.044960983,9.93E-07
12044,ENST00000305386.2,MGAT2,14,1,50087986,50089330,1344,7.36E-06,1.51E-05,7.97E-07,65,135,0,83.82703,171.7330936,9.44987979,1.274791736,1.371030279,3.045108978,0.955031701,0.044849174,0.000119125
8793,ENST00000356940.6,RAB18,10,7,27793298,27826980,621,2.39E-06,5.31E-06,6.10E-07,29,43,0,26.57641959,58.02277677,9.448446989,-0.291446314,0.964644912,3.044878086,0.955008595,0.044872127,0.000119278
14739,ENST00000310942.4,CBX2,17,5,77752034,77758841,1599,9.93E-06,2.03E-05,8.02E-07,129,229,0,99.26578052,202.2160185,9.437020851,-1.850147018,-0.921264102,3.043036444,0.954823918,0.045055579,0.000120503
11819,ENST00000375887.4,TNFSF13B,13,6,108922243,108959286,858,3.49E-06,7.81E-06,6.78E-07,35,47,0,40.52235293,87.41143846,9.435181466,0.537806549,2.114154039,3.042739769,0.954794121,0.045085178,0.000120701
7653,ENST00000523207.1,KCNB2,8,2,73479969,73850326,2736,1.36E-05,2.76E-05,1.54E-06,155,210,2,154.92676,313.879886,18.23597251,-0.003645837,2.867914744,3.766201465,0.954615847,0.045379131,5.02E-06
7659,ENST00000419880.3,UBE2W,8,7,74706336,74791144,576,2.13E-06,6.04E-06,1.01E-06,17,26,0,16.70400674,42.21044601,9.420644138,-0.044896876,1.220398188,3.040394856,0.954557961,0.045319759,0.00012228
13043,ENST00000397412.3,CRAMP1L,16,20,1664640,1724046,3810,2.66E-05,5.12E-05,2.44E-06,230,319,4,194.8331762,382.7780876,27.04979755,-1.561891337,1.594462988,4.390103988,0.954541936,0.045457858,2.07E-07
3524,ENST00000389672.5,EPHA6,3,18,96533467,97467545,3393,1.32E-05,3.33E-05,2.43E-06,147,310,5,137.2464956,345.4190804,31.45734781,-0.516130253,0.932139322,4.672775343,0.954513147,0.045486811,4.19E-08
4409,ENST00000264903.4,CNOT6L,4,12,78641584,78740462,1668,6.18E-06,1.49E-05,1.30E-06,65,68,2,70.44206571,162.8067758,18.22867787,0.401973617,3.634290747,3.765262098,0.954497484,0.045497461,5.05E-06
13322,ENST00000219150.5,CORO1A,16,10,30196530,30200285,1386,8.36E-06,1.98E-05,9.93E-07,98,94,1,88.59760664,203.0688233,13.82014489,-0.61926526,3.743651431,3.416066158,0.954491479,0.045483557,2.50E-05
7320,ENST00000262187.5,RHEB,7,8,151164204,151216597,555,2.23E-06,5.06E-06,5.86E-07,24,20,0,26.09852351,55.03049846,9.41221046,0.254656416,2.309729387,3.039033567,0.954420413,0.045456381,0.000123205
17600,ENST00000328046.8,KLHL15,X,2,24006037,24024810,1815,7.72E-06,1.81E-05,1.11E-06,65,45,0,60.96269,141.815438,9.41066803,-0.320560152,3.976483803,3.038784615,0.954395214,0.04548141,0.000123375
2252,ENST00000001146.2,CYP26B1,2,6,72359355,72374963,1539,1.14E-05,2.32E-05,6.95E-07,116,174,0,117.1466635,239.258742,9.408116901,0.065680177,2.063578384,3.038372717,0.954353507,0.045522837,0.000123657
5188,ENST00000378719.2,Sep-08,5,10,132087707,132112829,1452,8.07E-06,1.77E-05,1.03E-06,77,149,1,86.14674848,186.3120317,13.80751641,0.610937555,1.337040515,3.41426178,0.954285718,0.045689035,2.52E-05
343,ENST00000311772.5,PPP1R8,1,7,28157346,28176957,1056,4.70E-06,1.04E-05,6.04E-07,57,49,0,52.26386529,115.6142432,9.389884825,-0.406136746,3.03024479,3.035427257,0.95405437,0.045819942,0.000125688
11817,ENST00000375741.2,ARHGEF7,13,20,111767873,111944679,2412,1.36E-05,2.84E-05,1.89E-06,142,193,4,143.0012574,295.6264971,27.01573462,0.051909123,2.919472023,4.386378665,0.953985931,0.046013857,2.13E-07
13312,ENST00000219782.6,MAZ,16,5,29818022,29821063,1482,1.58E-05,2.58E-05,7.89E-07,158,133,0,152.3013526,247.1371978,9.38474018,-0.286263299,3.551195854,3.034595542,0.953969622,0.045904111,0.000126268
9695,ENST00000278198.2,LRRC4C,11,1,40135919,40137842,1923,7.30E-06,1.84E-05,7.90E-07,100,121,0,83.15585,209.4158938,9.37029527,-1.145122972,2.988422664,3.032259217,0.953730869,0.046141223,0.000127908
12192,ENST00000556143.1,ZFYVE1,14,11,73437589,73491216,2334,1.13E-05,2.69E-05,1.59E-06,134,205,3,132.409803,309.5770121,22.59067257,-0.085672439,2.907155759,4.082954082,0.953726203,0.04627273,1.07E-06
17652,ENST00000328306.4,SLC9A7,X,17,46466386,46618464,2178,1.29E-05,2.53E-05,1.85E-06,72,107,2,89.61019816,171.5885401,18.17999459,1.153280674,2.411724004,3.758990607,0.953699987,0.046294733,5.28E-06
11065,ENST00000262032.5,IKZF4,12,8,56415277,56429115,1758,7.87E-06,2.13E-05,1.04E-06,93,149,1,83.43439112,221.5498333,13.76630891,-0.649216608,2.384059062,3.408366484,0.953608121,0.046365685,2.62E-05
17251,ENST00000331457.4,DRG1,22,9,31795669,31829957,1104,3.50E-06,9.83E-06,8.81E-07,42,54,1,43.456773,115.1427751,13.75639039,0.13699721,2.787041001,3.40694543,0.953443603,0.04652997,2.64E-05
17774,ENST00000330258.3,AMER1,X,1,63409758,63413166,3408,1.13E-05,3.09E-05,2.28E-06,114,311,2,88.3899,241.0856674,18.16437154,-1.688726829,-2.202402964,3.756974833,0.953441253,0.046553393,5.35E-06
5400,ENST00000446090.2,DCTN4,5,14,150090710,150138555,1404,5.85E-06,1.54E-05,1.63E-06,81,138,3,68.72585537,172.4409875,22.57037413,-0.917868435,1.282838388,4.080557306,0.953389998,0.046608916,1.09E-06
2817,ENST00000261017.5,ABI2,2,10,204193237,204292075,1428,5.34E-06,1.44E-05,1.29E-06,55,98,2,61.90931481,160.7998105,18.15763205,0.544385018,2.422322401,3.756106307,0.953329216,0.046665398,5.39E-06
4146,ENST00000324989.7,CRMP1,4,14,5823486,5894696,2061,1.71E-05,3.18E-05,1.33E-06,125,165,2,124.6342247,232.8688549,18.15427033,-0.020313023,2.175361652,3.755671315,0.953273235,0.046721363,5.40E-06
12667,ENST00000261523.5,RORA,15,12,60789653,60919573,1671,6.90E-06,1.62E-05,1.95E-06,77,111,4,82.76516231,187.8955049,26.96804105,0.392859326,2.743842456,4.381158788,0.95319655,0.046803228,2.22E-07
9913,ENST00000257215.5,DAGLA,11,19,61487627,61511961,3129,2.13E-05,4.40E-05,2.12E-06,227,259,5,246.45512,501.1130532,31.37447651,0.76827016,5.290136568,4.664287073,0.953148342,0.046851612,4.51E-08
4900,ENST00000303230.4,HCN1,5,8,45262022,45696195,2673,1.61E-05,3.16E-05,2.15E-06,144,139,4,168.7751822,335.470979,26.96456418,1.1822582,5.246715473,4.380778022,0.953138503,0.046861274,2.23E-07
13136,ENST00000262366.3,GLIS2,16,6,4382281,4387525,1575,1.06E-05,2.04E-05,7.07E-07,101,165,0,97.7381204,188.6249323,9.330584969,-0.204543377,0.841369878,3.02582725,0.953068391,0.04679908,0.000132528
8076,ENST00000545103.1,UBAP1,9,6,34179012,34251530,1701,7.49E-06,1.68E-05,7.80E-07,76,160,0,65.321326,147.9585556,9.32559626,-0.819104135,-0.484198385,3.025018197,0.952984527,0.046882353,0.00013312
4720,ENST00000280187.7,GPM6A,4,7,176556055,176733378,837,3.34E-06,7.99E-06,5.75E-07,40,59,0,40.40774181,92.67354789,9.324248887,0.039764955,1.710911308,3.02479972,0.952961852,0.046904868,0.00013328
5145,ENST00000261366.5,LMNB1,5,11,126113200,126171956,1761,9.55E-06,2.16E-05,1.38E-06,65,141,2,76.16552591,182.1786634,18.12941756,0.793139401,1.492245518,3.752462839,0.952857388,0.047137088,5.52E-06
16686,ENST00000541604.2,RIMS4,20,6,43384774,43438912,813,5.37E-06,1.10E-05,6.35E-07,46,37,0,58.07594779,118.4002522,9.312603506,0.982364466,3.659030755,3.022910303,0.952765435,0.047099891,0.000134674
17005,ENST00000330333.6,BACE2,21,9,42540190,42647551,1557,1.10E-05,2.08E-05,9.69E-07,86,138,1,102.9135871,198.1910398,13.70870201,1.033591973,2.091250696,3.400108307,0.952644809,0.047327614,2.76E-05
