Pathway1,Pathway2,vec
Longevity.regulating.pathway...mammal_Homo.sapiens_hsa04211,RIG.I.like.receptor.signaling.pathway_Homo.sapiens_hsa04622,0
Thyroid.hormone.synthesis_Homo.sapiens_hsa04918,RIG.I.like.receptor.signaling.pathway_Homo.sapiens_hsa04622,0
Rap1.signaling.pathway_Homo.sapiens_hsa04015,RIG.I.like.receptor.signaling.pathway_Homo.sapiens_hsa04622,0
Melanogenesis_Homo.sapiens_hsa04916,RIG.I.like.receptor.signaling.pathway_Homo.sapiens_hsa04622,0
Adherens.junction_Homo.sapiens_hsa04520,RIG.I.like.receptor.signaling.pathway_Homo.sapiens_hsa04622,0
Serotonergic.synapse_Homo.sapiens_hsa04726,RIG.I.like.receptor.signaling.pathway_Homo.sapiens_hsa04622,0
Phagosome_Homo.sapiens_hsa04145,RIG.I.like.receptor.signaling.pathway_Homo.sapiens_hsa04622,0
Vascular.smooth.muscle.contraction_Homo.sapiens_hsa04270,RIG.I.like.receptor.signaling.pathway_Homo.sapiens_hsa04622,0
Oocyte.meiosis_Homo.sapiens_hsa04114,RIG.I.like.receptor.signaling.pathway_Homo.sapiens_hsa04622,0
Gastric.acid.secretion_Homo.sapiens_hsa04971,RIG.I.like.receptor.signaling.pathway_Homo.sapiens_hsa04622,0
Amphetamine.addiction_Homo.sapiens_hsa05031,Pertussis_Homo.sapiens_hsa05133,0
Calcium.signaling.pathway_Homo.sapiens_hsa04020,Pertussis_Homo.sapiens_hsa05133,0
Long.term.potentiation_Homo.sapiens_hsa04720,Pertussis_Homo.sapiens_hsa05133,0
Aldosterone.synthesis.and.secretion_Homo.sapiens_hsa04925,Pertussis_Homo.sapiens_hsa05133,0
Glucagon.signaling.pathway_Homo.sapiens_hsa04922,Pertussis_Homo.sapiens_hsa05133,0
Thyroid.hormone.signaling.pathway_Homo.sapiens_hsa04919,Pertussis_Homo.sapiens_hsa05133,0
Insulin.secretion_Homo.sapiens_hsa04911,Pertussis_Homo.sapiens_hsa05133,0
AMPK.signaling.pathway_Homo.sapiens_hsa04152,Pertussis_Homo.sapiens_hsa05133,0
Longevity.regulating.pathway...mammal_Homo.sapiens_hsa04211,Pertussis_Homo.sapiens_hsa05133,0
Thyroid.hormone.synthesis_Homo.sapiens_hsa04918,Pertussis_Homo.sapiens_hsa05133,0
Oocyte.meiosis_Homo.sapiens_hsa04114,Pertussis_Homo.sapiens_hsa05133,0
cGMP.PKG.signaling.pathway_Homo.sapiens_hsa04022,Nicotine.addiction_Homo.sapiens_hsa05033,0
Apoptosis_Homo.sapiens_hsa04210,Nicotine.addiction_Homo.sapiens_hsa05033,0
TNF.signaling.pathway_Homo.sapiens_hsa04668,Nicotine.addiction_Homo.sapiens_hsa05033,0
Oxytocin.signaling.pathway_Homo.sapiens_hsa04921,Nicotine.addiction_Homo.sapiens_hsa05033,0
Aldosterone.synthesis.and.secretion_Homo.sapiens_hsa04925,Nicotine.addiction_Homo.sapiens_hsa05033,0
Platelet.activation_Homo.sapiens_hsa04611,Nicotine.addiction_Homo.sapiens_hsa05033,0
Insulin.resistance_Homo.sapiens_hsa04931,Nicotine.addiction_Homo.sapiens_hsa05033,0
Long.term.depression_Homo.sapiens_hsa04730,Nicotine.addiction_Homo.sapiens_hsa05033,0
Cholinergic.synapse_Homo.sapiens_hsa04725,Nicotine.addiction_Homo.sapiens_hsa05033,0
GnRH.signaling.pathway_Homo.sapiens_hsa04912,Nicotine.addiction_Homo.sapiens_hsa05033,0
Gap.junction_Homo.sapiens_hsa04540,Nicotine.addiction_Homo.sapiens_hsa05033,0
Glucagon.signaling.pathway_Homo.sapiens_hsa04922,Nicotine.addiction_Homo.sapiens_hsa05033,0
MAPK.signaling.pathway_Homo.sapiens_hsa04010,Nicotine.addiction_Homo.sapiens_hsa05033,0
mTOR.signaling.pathway_Homo.sapiens_hsa04150,Nicotine.addiction_Homo.sapiens_hsa05033,0
Estrogen.signaling.pathway_Homo.sapiens_hsa04915,Nicotine.addiction_Homo.sapiens_hsa05033,0
Thyroid.hormone.signaling.pathway_Homo.sapiens_hsa04919,Nicotine.addiction_Homo.sapiens_hsa05033,0
Neurotrophin.signaling.pathway_Homo.sapiens_hsa04722,Nicotine.addiction_Homo.sapiens_hsa05033,0
Insulin.secretion_Homo.sapiens_hsa04911,Nicotine.addiction_Homo.sapiens_hsa05033,0
Insulin.signaling.pathway_Homo.sapiens_hsa04910,Nicotine.addiction_Homo.sapiens_hsa05033,0
AMPK.signaling.pathway_Homo.sapiens_hsa04152,Nicotine.addiction_Homo.sapiens_hsa05033,0
Non.alcoholic.fatty.liver.disease..NAFLD._Homo.sapiens_hsa04932,Nicotine.addiction_Homo.sapiens_hsa05033,0
Axon.guidance_Homo.sapiens_hsa04360,Nicotine.addiction_Homo.sapiens_hsa05033,0
Influenza.A_Homo.sapiens_hsa05164,Nicotine.addiction_Homo.sapiens_hsa05033,0
FoxO.signaling.pathway_Homo.sapiens_hsa04068,Nicotine.addiction_Homo.sapiens_hsa05033,0
Tuberculosis_Homo.sapiens_hsa05152,Nicotine.addiction_Homo.sapiens_hsa05033,0
Tight.junction_Homo.sapiens_hsa04530,Nicotine.addiction_Homo.sapiens_hsa05033,0
Hepatitis.B_Homo.sapiens_hsa05161,Nicotine.addiction_Homo.sapiens_hsa05033,0
Chagas.disease..American.trypanosomiasis._Homo.sapiens_hsa05142,Nicotine.addiction_Homo.sapiens_hsa05033,0
Toll.like.receptor.signaling.pathway_Homo.sapiens_hsa04620,Nicotine.addiction_Homo.sapiens_hsa05033,0
Adrenergic.signaling.in.cardiomyocytes_Homo.sapiens_hsa04261,Nicotine.addiction_Homo.sapiens_hsa05033,0
Inflammatory.mediator.regulation.of.TRP.channels_Homo.sapiens_hsa04750,Nicotine.addiction_Homo.sapiens_hsa05033,0
Longevity.regulating.pathway...mammal_Homo.sapiens_hsa04211,Nicotine.addiction_Homo.sapiens_hsa05033,0
Pathways.in.cancer_Homo.sapiens_hsa05200,Nicotine.addiction_Homo.sapiens_hsa05033,0
Type.II.diabetes.mellitus_Homo.sapiens_hsa04930,Nicotine.addiction_Homo.sapiens_hsa05033,0
Thyroid.hormone.synthesis_Homo.sapiens_hsa04918,Nicotine.addiction_Homo.sapiens_hsa05033,0
NF.kappa.B.signaling.pathway_Homo.sapiens_hsa04064,Nicotine.addiction_Homo.sapiens_hsa05033,0
Melanogenesis_Homo.sapiens_hsa04916,Nicotine.addiction_Homo.sapiens_hsa05033,0
Adherens.junction_Homo.sapiens_hsa04520,Nicotine.addiction_Homo.sapiens_hsa05033,0
Sphingolipid.signaling.pathway_Homo.sapiens_hsa04071,Nicotine.addiction_Homo.sapiens_hsa05033,0
Serotonergic.synapse_Homo.sapiens_hsa04726,Nicotine.addiction_Homo.sapiens_hsa05033,0
Phagosome_Homo.sapiens_hsa04145,Nicotine.addiction_Homo.sapiens_hsa05033,0
Wnt.signaling.pathway_Homo.sapiens_hsa04310,Nicotine.addiction_Homo.sapiens_hsa05033,0
Vascular.smooth.muscle.contraction_Homo.sapiens_hsa04270,Nicotine.addiction_Homo.sapiens_hsa05033,0
Oocyte.meiosis_Homo.sapiens_hsa04114,Nicotine.addiction_Homo.sapiens_hsa05033,0
Retrograde.endocannabinoid.signaling_Homo.sapiens_hsa04723,Nicotine.addiction_Homo.sapiens_hsa05033,0
Gastric.acid.secretion_Homo.sapiens_hsa04971,Nicotine.addiction_Homo.sapiens_hsa05033,0
Epithelial.cell.signaling.in.Helicobacter.pylori.infection_Homo.sapiens_hsa05120,Nicotine.addiction_Homo.sapiens_hsa05033,0
T.cell.receptor.signaling.pathway_Homo.sapiens_hsa04660,Nicotine.addiction_Homo.sapiens_hsa05033,0
Adipocytokine.signaling.pathway_Homo.sapiens_hsa04920,Nicotine.addiction_Homo.sapiens_hsa05033,0
ErbB.signaling.pathway_Homo.sapiens_hsa04012,Nicotine.addiction_Homo.sapiens_hsa05033,0
RIG.I.like.receptor.signaling.pathway_Homo.sapiens_hsa04622,Nicotine.addiction_Homo.sapiens_hsa05033,0
Pertussis_Homo.sapiens_hsa05133,Nicotine.addiction_Homo.sapiens_hsa05033,0
TNF.signaling.pathway_Homo.sapiens_hsa04668,Renin.secretion_Homo.sapiens_hsa04924,0
Insulin.resistance_Homo.sapiens_hsa04931,Renin.secretion_Homo.sapiens_hsa04924,0
mTOR.signaling.pathway_Homo.sapiens_hsa04150,Renin.secretion_Homo.sapiens_hsa04924,0
Thyroid.hormone.signaling.pathway_Homo.sapiens_hsa04919,Renin.secretion_Homo.sapiens_hsa04924,0
Neurotrophin.signaling.pathway_Homo.sapiens_hsa04722,Renin.secretion_Homo.sapiens_hsa04924,0
Insulin.signaling.pathway_Homo.sapiens_hsa04910,Renin.secretion_Homo.sapiens_hsa04924,0
AMPK.signaling.pathway_Homo.sapiens_hsa04152,Renin.secretion_Homo.sapiens_hsa04924,0
Non.alcoholic.fatty.liver.disease..NAFLD._Homo.sapiens_hsa04932,Renin.secretion_Homo.sapiens_hsa04924,0
Influenza.A_Homo.sapiens_hsa05164,Renin.secretion_Homo.sapiens_hsa04924,0
FoxO.signaling.pathway_Homo.sapiens_hsa04068,Renin.secretion_Homo.sapiens_hsa04924,0
Hepatitis.B_Homo.sapiens_hsa05161,Renin.secretion_Homo.sapiens_hsa04924,0
Toll.like.receptor.signaling.pathway_Homo.sapiens_hsa04620,Renin.secretion_Homo.sapiens_hsa04924,0
Longevity.regulating.pathway...mammal_Homo.sapiens_hsa04211,Renin.secretion_Homo.sapiens_hsa04924,0
Type.II.diabetes.mellitus_Homo.sapiens_hsa04930,Renin.secretion_Homo.sapiens_hsa04924,0
NF.kappa.B.signaling.pathway_Homo.sapiens_hsa04064,Renin.secretion_Homo.sapiens_hsa04924,0
Adherens.junction_Homo.sapiens_hsa04520,Renin.secretion_Homo.sapiens_hsa04924,0
Phagosome_Homo.sapiens_hsa04145,Renin.secretion_Homo.sapiens_hsa04924,0
Epithelial.cell.signaling.in.Helicobacter.pylori.infection_Homo.sapiens_hsa05120,Renin.secretion_Homo.sapiens_hsa04924,0
Adipocytokine.signaling.pathway_Homo.sapiens_hsa04920,Renin.secretion_Homo.sapiens_hsa04924,0
ErbB.signaling.pathway_Homo.sapiens_hsa04012,Renin.secretion_Homo.sapiens_hsa04924,0
RIG.I.like.receptor.signaling.pathway_Homo.sapiens_hsa04622,Renin.secretion_Homo.sapiens_hsa04924,0
Nicotine.addiction_Homo.sapiens_hsa05033,Renin.secretion_Homo.sapiens_hsa04924,0
Glutamatergic.synapse_Homo.sapiens_hsa04724,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Cocaine.addiction_Homo.sapiens_hsa05030,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
cGMP.PKG.signaling.pathway_Homo.sapiens_hsa04022,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Apoptosis_Homo.sapiens_hsa04210,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Amphetamine.addiction_Homo.sapiens_hsa05031,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Calcium.signaling.pathway_Homo.sapiens_hsa04020,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Long.term.potentiation_Homo.sapiens_hsa04720,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Circadian.entrainment_Homo.sapiens_hsa04713,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Oxytocin.signaling.pathway_Homo.sapiens_hsa04921,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
cAMP.signaling.pathway_Homo.sapiens_hsa04024,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Aldosterone.synthesis.and.secretion_Homo.sapiens_hsa04925,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Platelet.activation_Homo.sapiens_hsa04611,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Insulin.resistance_Homo.sapiens_hsa04931,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Dopaminergic.synapse_Homo.sapiens_hsa04728,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Long.term.depression_Homo.sapiens_hsa04730,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Cholinergic.synapse_Homo.sapiens_hsa04725,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
GnRH.signaling.pathway_Homo.sapiens_hsa04912,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Amyotrophic.lateral.sclerosis..ALS._Homo.sapiens_hsa05014,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Gap.junction_Homo.sapiens_hsa04540,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Alzheimer.s.disease_Homo.sapiens_hsa05010,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Glucagon.signaling.pathway_Homo.sapiens_hsa04922,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
MAPK.signaling.pathway_Homo.sapiens_hsa04010,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
mTOR.signaling.pathway_Homo.sapiens_hsa04150,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Estrogen.signaling.pathway_Homo.sapiens_hsa04915,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Huntington.s.disease_Homo.sapiens_hsa05016,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Neurotrophin.signaling.pathway_Homo.sapiens_hsa04722,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Insulin.secretion_Homo.sapiens_hsa04911,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Insulin.signaling.pathway_Homo.sapiens_hsa04910,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
AMPK.signaling.pathway_Homo.sapiens_hsa04152,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Non.alcoholic.fatty.liver.disease..NAFLD._Homo.sapiens_hsa04932,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Axon.guidance_Homo.sapiens_hsa04360,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Influenza.A_Homo.sapiens_hsa05164,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
FoxO.signaling.pathway_Homo.sapiens_hsa04068,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Tuberculosis_Homo.sapiens_hsa05152,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Tight.junction_Homo.sapiens_hsa04530,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Hepatitis.B_Homo.sapiens_hsa05161,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Chagas.disease..American.trypanosomiasis._Homo.sapiens_hsa05142,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Toll.like.receptor.signaling.pathway_Homo.sapiens_hsa04620,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Adrenergic.signaling.in.cardiomyocytes_Homo.sapiens_hsa04261,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Alcoholism_Homo.sapiens_hsa05034,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Inflammatory.mediator.regulation.of.TRP.channels_Homo.sapiens_hsa04750,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Longevity.regulating.pathway...mammal_Homo.sapiens_hsa04211,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Type.II.diabetes.mellitus_Homo.sapiens_hsa04930,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Thyroid.hormone.synthesis_Homo.sapiens_hsa04918,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Rap1.signaling.pathway_Homo.sapiens_hsa04015,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
NF.kappa.B.signaling.pathway_Homo.sapiens_hsa04064,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Melanogenesis_Homo.sapiens_hsa04916,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Adherens.junction_Homo.sapiens_hsa04520,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Sphingolipid.signaling.pathway_Homo.sapiens_hsa04071,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Serotonergic.synapse_Homo.sapiens_hsa04726,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Phagosome_Homo.sapiens_hsa04145,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Vascular.smooth.muscle.contraction_Homo.sapiens_hsa04270,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Oocyte.meiosis_Homo.sapiens_hsa04114,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Retrograde.endocannabinoid.signaling_Homo.sapiens_hsa04723,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Gastric.acid.secretion_Homo.sapiens_hsa04971,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Epithelial.cell.signaling.in.Helicobacter.pylori.infection_Homo.sapiens_hsa05120,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
T.cell.receptor.signaling.pathway_Homo.sapiens_hsa04660,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Adipocytokine.signaling.pathway_Homo.sapiens_hsa04920,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
ErbB.signaling.pathway_Homo.sapiens_hsa04012,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
RIG.I.like.receptor.signaling.pathway_Homo.sapiens_hsa04622,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Pertussis_Homo.sapiens_hsa05133,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Nicotine.addiction_Homo.sapiens_hsa05033,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Renin.secretion_Homo.sapiens_hsa04924,Notch.signaling.pathway_Homo.sapiens_hsa04330,0
Glutamatergic.synapse_Homo.sapiens_hsa04724,NOD.like.receptor.signaling.pathway_Homo.sapiens_hsa04621,0
Cocaine.addiction_Homo.sapiens_hsa05030,NOD.like.receptor.signaling.pathway_Homo.sapiens_hsa04621,0
cGMP.PKG.signaling.pathway_Homo.sapiens_hsa04022,NOD.like.receptor.signaling.pathway_Homo.sapiens_hsa04621,0
Amphetamine.addiction_Homo.sapiens_hsa05031,NOD.like.receptor.signaling.pathway_Homo.sapiens_hsa04621,0
Calcium.signaling.pathway_Homo.sapiens_hsa04020,NOD.like.receptor.signaling.pathway_Homo.sapiens_hsa04621,0
Long.term.potentiation_Homo.sapiens_hsa04720,NOD.like.receptor.signaling.pathway_Homo.sapiens_hsa04621,0
Circadian.entrainment_Homo.sapiens_hsa04713,NOD.like.receptor.signaling.pathway_Homo.sapiens_hsa04621,0
Oxytocin.signaling.pathway_Homo.sapiens_hsa04921,NOD.like.receptor.signaling.pathway_Homo.sapiens_hsa04621,0
Aldosterone.synthesis.and.secretion_Homo.sapiens_hsa04925,NOD.like.receptor.signaling.pathway_Homo.sapiens_hsa04621,0
Platelet.activation_Homo.sapiens_hsa04611,NOD.like.receptor.signaling.pathway_Homo.sapiens_hsa04621,0
Long.term.depression_Homo.sapiens_hsa04730,NOD.like.receptor.signaling.pathway_Homo.sapiens_hsa04621,0
Cholinergic.synapse_Homo.sapiens_hsa04725,NOD.like.receptor.signaling.pathway_Homo.sapiens_hsa04621,0
Gap.junction_Homo.sapiens_hsa04540,NOD.like.receptor.signaling.pathway_Homo.sapiens_hsa04621,0
Glucagon.signaling.pathway_Homo.sapiens_hsa04922,NOD.like.receptor.signaling.pathway_Homo.sapiens_hsa04621,0
Estrogen.signaling.pathway_Homo.sapiens_hsa04915,NOD.like.receptor.signaling.pathway_Homo.sapiens_hsa04621,0
Huntington.s.disease_Homo.sapiens_hsa05016,NOD.like.receptor.signaling.pathway_Homo.sapiens_hsa04621,0
Thyroid.hormone.signaling.pathway_Homo.sapiens_hsa04919,NOD.like.receptor.signaling.pathway_Homo.sapiens_hsa04621,0
Insulin.secretion_Homo.sapiens_hsa04911,NOD.like.receptor.signaling.pathway_Homo.sapiens_hsa04621,0
AMPK.signaling.pathway_Homo.sapiens_hsa04152,NOD.like.receptor.signaling.pathway_Homo.sapiens_hsa04621,0
Axon.guidance_Homo.sapiens_hsa04360,NOD.like.receptor.signaling.pathway_Homo.sapiens_hsa04621,0
Tight.junction_Homo.sapiens_hsa04530,NOD.like.receptor.signaling.pathway_Homo.sapiens_hsa04621,0
Adrenergic.signaling.in.cardiomyocytes_Homo.sapiens_hsa04261,NOD.like.receptor.signaling.pathway_Homo.sapiens_hsa04621,0
Alcoholism_Homo.sapiens_hsa05034,NOD.like.receptor.signaling.pathway_Homo.sapiens_hsa04621,0
Longevity.regulating.pathway...mammal_Homo.sapiens_hsa04211,NOD.like.receptor.signaling.pathway_Homo.sapiens_hsa04621,0
Thyroid.hormone.synthesis_Homo.sapiens_hsa04918,NOD.like.receptor.signaling.pathway_Homo.sapiens_hsa04621,0
Rap1.signaling.pathway_Homo.sapiens_hsa04015,NOD.like.receptor.signaling.pathway_Homo.sapiens_hsa04621,0
Melanogenesis_Homo.sapiens_hsa04916,NOD.like.receptor.signaling.pathway_Homo.sapiens_hsa04621,0
Adherens.junction_Homo.sapiens_hsa04520,NOD.like.receptor.signaling.pathway_Homo.sapiens_hsa04621,0
Serotonergic.synapse_Homo.sapiens_hsa04726,NOD.like.receptor.signaling.pathway_Homo.sapiens_hsa04621,0
Phagosome_Homo.sapiens_hsa04145,NOD.like.receptor.signaling.pathway_Homo.sapiens_hsa04621,0
Vascular.smooth.muscle.contraction_Homo.sapiens_hsa04270,NOD.like.receptor.signaling.pathway_Homo.sapiens_hsa04621,0
Oocyte.meiosis_Homo.sapiens_hsa04114,NOD.like.receptor.signaling.pathway_Homo.sapiens_hsa04621,0
Gastric.acid.secretion_Homo.sapiens_hsa04971,NOD.like.receptor.signaling.pathway_Homo.sapiens_hsa04621,0
Nicotine.addiction_Homo.sapiens_hsa05033,NOD.like.receptor.signaling.pathway_Homo.sapiens_hsa04621,0
Renin.secretion_Homo.sapiens_hsa04924,NOD.like.receptor.signaling.pathway_Homo.sapiens_hsa04621,0
Notch.signaling.pathway_Homo.sapiens_hsa04330,NOD.like.receptor.signaling.pathway_Homo.sapiens_hsa04621,0
Glutamatergic.synapse_Homo.sapiens_hsa04724,Malaria_Homo.sapiens_hsa05144,0
Cocaine.addiction_Homo.sapiens_hsa05030,Malaria_Homo.sapiens_hsa05144,0
cGMP.PKG.signaling.pathway_Homo.sapiens_hsa04022,Malaria_Homo.sapiens_hsa05144,0
Amphetamine.addiction_Homo.sapiens_hsa05031,Malaria_Homo.sapiens_hsa05144,0
Calcium.signaling.pathway_Homo.sapiens_hsa04020,Malaria_Homo.sapiens_hsa05144,0
Long.term.potentiation_Homo.sapiens_hsa04720,Malaria_Homo.sapiens_hsa05144,0
Circadian.entrainment_Homo.sapiens_hsa04713,Malaria_Homo.sapiens_hsa05144,0
Oxytocin.signaling.pathway_Homo.sapiens_hsa04921,Malaria_Homo.sapiens_hsa05144,0
cAMP.signaling.pathway_Homo.sapiens_hsa04024,Malaria_Homo.sapiens_hsa05144,0
Aldosterone.synthesis.and.secretion_Homo.sapiens_hsa04925,Malaria_Homo.sapiens_hsa05144,0
Platelet.activation_Homo.sapiens_hsa04611,Malaria_Homo.sapiens_hsa05144,0
Dopaminergic.synapse_Homo.sapiens_hsa04728,Malaria_Homo.sapiens_hsa05144,0
Long.term.depression_Homo.sapiens_hsa04730,Malaria_Homo.sapiens_hsa05144,0
Cholinergic.synapse_Homo.sapiens_hsa04725,Malaria_Homo.sapiens_hsa05144,0
GnRH.signaling.pathway_Homo.sapiens_hsa04912,Malaria_Homo.sapiens_hsa05144,0
Gap.junction_Homo.sapiens_hsa04540,Malaria_Homo.sapiens_hsa05144,0
Glucagon.signaling.pathway_Homo.sapiens_hsa04922,Malaria_Homo.sapiens_hsa05144,0
Estrogen.signaling.pathway_Homo.sapiens_hsa04915,Malaria_Homo.sapiens_hsa05144,0
Huntington.s.disease_Homo.sapiens_hsa05016,Malaria_Homo.sapiens_hsa05144,0
Thyroid.hormone.signaling.pathway_Homo.sapiens_hsa04919,Malaria_Homo.sapiens_hsa05144,0
Neurotrophin.signaling.pathway_Homo.sapiens_hsa04722,Malaria_Homo.sapiens_hsa05144,0
Insulin.secretion_Homo.sapiens_hsa04911,Malaria_Homo.sapiens_hsa05144,0
Insulin.signaling.pathway_Homo.sapiens_hsa04910,Malaria_Homo.sapiens_hsa05144,0
Axon.guidance_Homo.sapiens_hsa04360,Malaria_Homo.sapiens_hsa05144,0
FoxO.signaling.pathway_Homo.sapiens_hsa04068,Malaria_Homo.sapiens_hsa05144,0
Tight.junction_Homo.sapiens_hsa04530,Malaria_Homo.sapiens_hsa05144,0
Adrenergic.signaling.in.cardiomyocytes_Homo.sapiens_hsa04261,Malaria_Homo.sapiens_hsa05144,0
Alcoholism_Homo.sapiens_hsa05034,Malaria_Homo.sapiens_hsa05144,0
Inflammatory.mediator.regulation.of.TRP.channels_Homo.sapiens_hsa04750,Malaria_Homo.sapiens_hsa05144,0
Longevity.regulating.pathway...mammal_Homo.sapiens_hsa04211,Malaria_Homo.sapiens_hsa05144,0
Pathways.in.cancer_Homo.sapiens_hsa05200,Malaria_Homo.sapiens_hsa05144,0
Thyroid.hormone.synthesis_Homo.sapiens_hsa04918,Malaria_Homo.sapiens_hsa05144,0
Melanogenesis_Homo.sapiens_hsa04916,Malaria_Homo.sapiens_hsa05144,0
Adherens.junction_Homo.sapiens_hsa04520,Malaria_Homo.sapiens_hsa05144,0
Serotonergic.synapse_Homo.sapiens_hsa04726,Malaria_Homo.sapiens_hsa05144,0
Wnt.signaling.pathway_Homo.sapiens_hsa04310,Malaria_Homo.sapiens_hsa05144,0
Vascular.smooth.muscle.contraction_Homo.sapiens_hsa04270,Malaria_Homo.sapiens_hsa05144,0
Oocyte.meiosis_Homo.sapiens_hsa04114,Malaria_Homo.sapiens_hsa05144,0
Retrograde.endocannabinoid.signaling_Homo.sapiens_hsa04723,Malaria_Homo.sapiens_hsa05144,0
Gastric.acid.secretion_Homo.sapiens_hsa04971,Malaria_Homo.sapiens_hsa05144,0
Epithelial.cell.signaling.in.Helicobacter.pylori.infection_Homo.sapiens_hsa05120,Malaria_Homo.sapiens_hsa05144,0
