Gene.Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,Fold Change,C_MW2.CEL,C_MW3B.CEL,C_MW7.CEL,P_3A.CEL,P_4Aa.CEL,P_5A.CEL,P_7Aa.CEL,P_8A.CEL,P_MW4.CEL,P_MW5.CEL,P_MW8.CEL,countP
MSANTD3,-0.129073898,2.750449512,-0.530755747,0.604730369,0.957069886,-5.551735925,-1.093591472,4.115013796,9.646135752,9.331544792,8.915132148,7.018332106,6.225567587,6.878626874,7.743078195,4.921450556,6.390327315,5.301458446,6
NAV3,0.102706691,2.586840512,0.531109131,0.604492489,0.957069886,-5.551560773,1.073786142,7.810629081,5.427575234,4.379261622,6.330365975,5.753537841,8.890971165,5.753537841,5.595177461,5.105738546,5.026441861,7.40983679,3
PIK3C3,0.006909624,2.072122125,0.040917053,0.603048359,0.957069886,-5.550494324,1.004800874,3.476072866,4.313394561,5.590313242,3.941594481,4.206252462,4.151388163,4.151388163,5.337527573,4.144530126,3.305012595,4.151388163,10
PLXNA4,0.110778346,2.714158579,0.531108734,0.604492756,0.957069886,-5.55156097,1.079810647,5.88274122,6.848430624,5.93198739,5.195415357,6.803973979,9.469598648,7.053584856,10.17067737,5.787822099,4.807227919,6.084423311,8
PMS2P1,-0.104944317,3.316781991,-0.532328964,0.60367172,0.957069886,-5.550955318,-1.075452881,10.0876209,9.814208038,10.15494397,11.03618136,8.312485882,9.814208038,10.78287076,10.43277006,8.541853856,9.814208038,6.834238168,9
PTX3,-0.115324585,1.250409607,-0.532668777,0.603443176,0.957069886,-5.55078642,-1.083218727,1.945685781,2.170129615,3.796805633,2.888329356,2.117393284,1.523177708,2.614627438,2.909711683,2.443778018,2.237232377,2.224900529,5
RGN,-0.071338433,1.385572822,-0.531977664,0.603908035,0.957069886,-5.551129819,-1.050690991,2.505493851,2.449040097,3.237891324,2.737080452,2.488151229,2.359750899,3.463194656,2.621212414,2.295663051,2.551690799,2.281347661,3
TBP,0.090350772,2.6404881,0.533819612,0.602669495,0.957069886,-5.550213653,1.064629001,4.352692071,6.287533292,7.727133096,6.64699745,8.717507516,5.931031302,6.853605597,5.758648557,5.905706361,5.758648557,5.679244067,9
TRAPPC6B,0.070074148,0.420092033,0.533682519,0.602761634,0.957069886,-5.550281946,1.049770636,1.073981019,1.48166766,1.353970839,1.523177708,1.344656613,1.227642786,1.261954893,1.593559669,1.344656613,1.101719345,1.524677885,6
LINC01061 ,0.118617626,1.525384923,0.530396256,0.604972409,0.957102395,-5.551913991,1.085694064,3.095978578,3.252569655,1.979830928,2.878648485,2.645375115,2.984285155,1.976843364,3.712172064,3.207819767,2.361196283,4.466234276,11
ZHX1,-0.094471639,1.913217734,-0.481618869,0.652008829,0.95711376,-5.539243524,-1.068789327,3.644385287,4.749258679,3.981408887,4.240312548,4.049973722,4.539390861,3.129692391,4.888292207,3.226536483,3.650020356,3.660471565,10
FAM199X,-0.048271692,2.802328186,-0.274908376,0.652478783,0.957130761,-5.54185988,-0.035768499,13.36908138,20.87566008,14.96909706,19.32644328,16.22785517,17.01680051,15.22177929,16.48847905,10.76695575,10.81231599,13.87565132,7.5
ATP6,-0.198338436,6.105674911,-0.529716294,0.60543035,0.957174649,-5.55225048,-1.147376151,112.8345899,63.89825302,61.13780981,58.65559631,66.03016485,149.5756194,28.31195109,60.88164498,98.15362677,63.09826716,60.58574992,10
CTH,0.129077157,2.149768951,0.529567964,0.60553027,0.957174649,-5.552323829,1.093593942,2.717517488,4.59658581,5.755064007,3.677160741,4.646136075,5.209647645,5.279777509,7.244274824,3.416504057,3.695234678,4.252937941,8
RAB30,-0.076918607,3.408676585,-0.514522839,0.617231547,0.957202433,-5.555973169,-1.054765383,9.123486024,11.51564089,14.2396541,10.4781313,12.09409834,10.45627069,8.716639961,10.73841202,9.212743922,12.1441271,13.10613695,10
ADTRP,-0.069493002,0.495014966,-0.528403085,0.606315263,0.957270188,-5.552899178,-1.049347853,1.718784658,1.345030227,1.345030227,1.345030227,1.311537673,1.492217808,1.276055322,1.482148652,1.08925329,1.688315681,1.530324365,5
CNIH3,0.064069415,0.412627559,0.52884069,0.606020308,0.957270188,-5.55268318,1.045410398,1.323093895,1.238880105,1.305989086,1.506598717,1.331731059,1.763278603,1.277840561,1.305989086,1.265080669,1.113210924,1.305989086,3
COTL1,0.135272751,4.269173978,0.528798611,0.606048668,0.957270188,-5.552703958,1.098300435,14.78869738,20.01044452,19.74310504,29.40388726,26.58909729,24.97852803,26.30472495,15.35122366,13.97565823,14.72609664,14.44540372,11
CRYZL1,0.03772492,1.966295557,0.366493255,0.606816376,0.957270188,-5.553265635,1.026493804,3.158841225,2.946948479,5.439267028,4.591158604,3.707988528,4.080390422,4.015876208,3.665629084,3.160496954,3.340998955,5.933209798,3
DMTN,-0.114898211,4.172842349,-0.528087868,0.606527771,0.957270188,-5.55305466,-1.08289864,15.17004306,21.56052008,21.34373426,20.41894431,19.59052104,19.82454944,25.7581413,20.29634701,12.87915873,12.05527472,14.62385256,10
F8,-0.134704365,3.0312757,-0.528036473,0.606562423,0.957270188,-5.553080003,-1.097867817,7.987397134,8.761543414,9.5719778,8.360684111,10.19678095,12.41944165,8.180933704,8.399436559,7.00497241,3.908103867,8.172104462,9
HOXC6,0.104796965,7.321246582,0.528794767,0.606051258,0.957270188,-5.552705855,1.075343043,203.6484438,145.9512467,117.4426095,169.62753,143.1138376,120.5897016,145.5654113,139.7574376,220.970883,203.5960921,187.1210739,11
KRTAP5-AS1,-0.095516962,0.754529529,-0.528214342,0.606442502,0.957270188,-5.552992287,-1.068448197,1.810695778,2.011624163,1.523177708,1.591453817,1.591453817,1.591453817,1.360916015,1.398758027,2.756871138,1.591453817,1.687278519,8
LOC101929279,-0.06829455,0.737491463,-0.528418621,0.60630479,0.957270188,-5.552891512,-1.048476518,1.702782571,1.562715685,1.931244906,1.70121647,1.523177708,1.48151829,1.682172716,1.784478809,2.194280063,1.469590973,1.449150088,3
LRRC16B,-0.084460722,2.971860743,-0.527910793,0.606647164,0.957270188,-5.553141965,-1.060291331,6.871702213,7.983005535,10.00230528,7.795864833,8.543180738,9.180460758,8.874386323,6.848430624,8.599007783,5.490484219,7.200188576,5
ZNF689,0.067742461,1.529031625,0.52882111,0.606033504,0.957270188,-5.552692848,1.048075365,3.065002641,2.668320581,2.65272076,3.011290251,2.919139663,2.919139663,2.613523926,3.096974258,3.749195247,3.008636301,2.275273628,5
MIR4691 ,0.143311763,5.461639738,0.49304087,0.640087567,0.957313542,-5.545191466,1.105958582,44.71540656,44.03016485,36.91625738,41.37433332,47.75743757,47.48440655,49.04192082,47.94190977,62.65825346,47.14022337,40.44732605,9
SSU72,0.023555377,3.565103763,0.125240102,0.621211248,0.957321916,-5.554516663,0.017484126,20.15590728,29.17389521,39.98879762,26.55479182,29.89499619,28.57684899,35.16593069,30.76073588,22.39301601,20.91330048,27.3899649,7
ANAPC16,0.0936431,2.675450848,0.365764278,0.61535694,0.957367128,-5.55545883,1.067412472,7.773150324,8.283540723,12.89243994,10.37034717,13.40306668,7.521389155,9.643582015,9.712820195,8.853332702,10.6402648,8.753751092,8
ZDHHC2,-0.059799498,2.293554597,-0.195280368,0.628844068,0.957410166,-5.547007482,-0.045702837,5.391339153,4.674500074,8.699818211,5.624371392,4.583839256,7.488867272,4.927747148,4.584212187,5.333646304,4.105693437,9.255120349,7.5
UHRF1BP1L,-0.107849809,1.744410795,-0.203660846,0.631722126,0.957415293,-5.547097617,-0.083042269,3.742850594,6.087052859,6.627137453,5.023466582,5.726127142,6.859531621,6.175169877,5.132729396,2.373331858,2.6055885,5.162582339,6.5
MED4,-0.008340314,0.903218693,-0.097478014,0.622045204,0.957488068,-5.55864913,-0.006140432,1.628377513,2.026010541,2.139799576,1.976378259,2.171553932,2.019949997,1.698328981,2.09259216,1.648977683,1.744951251,1.821992238,6.5
HMGB2,0.106800883,2.885076344,0.527127265,0.607175603,0.957493827,-5.553527938,1.076837744,5.45438378,6.408207458,9.814208038,7.398137612,8.238577264,6.67519307,8.00757344,10.18576743,6.20277493,5.472175323,9.255993218,11
FAM19A4,-0.135549642,0.371246761,-0.526719775,0.607450519,0.95749966,-5.553728455,-1.098511248,1.170482918,1.334051489,1.70121647,0.894750216,0.942517687,1.170482918,2.489949694,1.476519164,1.086601126,1.125856216,1.43775249,3
ERP44,0.076067251,2.923847083,0.524624017,0.608865423,0.957561497,-5.554757402,1.054140561,6.50836422,7.162854838,8.355618621,8.915132148,7.593032723,7.663472446,8.226990234,9.800259995,6.606876594,5.826621196,7.663472446,7
LEPR ,0.145676286,1.013061961,0.52392425,0.609338221,0.957561497,-5.555100094,1.106249104,2.791316557,1.231944438,1.917815288,3.286403757,2.72084621,1.826643892,1.593404304,2.662221104,1.917815288,1.346210468,1.917815288,5
LYNX1,0.075625989,2.360188409,0.523885859,0.609364165,0.957561497,-5.555118882,1.053818191,5.202897968,4.288440181,5.410622759,5.195415357,6.13074182,5.126007727,5.724653176,6.415081065,4.3764703,3.965860823,5.202897968,7
MYO5C,0.078115887,0.796351444,0.525525693,0.608256475,0.957561497,-5.554315188,1.05563851,1.912775686,1.613111987,1.508490252,1.723463144,1.716302981,1.794914872,1.837579036,1.462937605,1.76649345,2.524050612,1.463489409,3
NIPAL3,0.161094032,4.621799779,0.524820936,0.608732408,0.957561497,-5.554660888,1.118134727,13.07111563,35.1932137,25.42869847,32.21198827,31.31460021,27.91962743,25.78962978,35.64428882,15.10574764,26.71413952,16.48981672,10
NOP10,-0.146541774,4.499389672,-0.525766645,0.6080938,0.957561497,-5.554196895,-1.106912953,12.98972657,31.3300755,35.48459717,18.01852474,23.60331457,23.66370472,31.14287636,23.02205418,16.46310239,27.30313299,16.9184487,6
PANK3,-0.106366412,4.350042434,-0.524654673,0.608844715,0.957561497,-5.554742379,-1.0765135,18.38595278,22.56541233,24.01104358,29.93710982,21.18434835,21.58015019,17.22074262,24.2671528,15.28490085,13.77668056,21.15085845,11
PIGC,-0.104825763,1.815213352,-0.523863307,0.609379406,0.957561497,-5.555129918,-1.075364508,2.532734433,3.592990128,5.611825022,3.592990128,3.592990128,3.274696495,3.592990128,4.143445087,3.259313506,2.532734433,3.863705681,4
PRKAG2,-0.17269294,3.690078877,-0.524275642,0.60910078,0.957561497,-5.554928063,-1.127160484,8.694451535,17.34047164,18.51798186,17.42920713,15.22817525,14.58021493,16.8198443,15.64998989,10.48008438,5.639998707,9.851508176,10
QPRT,-0.171834489,2.479798944,-0.524844379,0.608716573,0.957561497,-5.554649395,-1.126489986,5.270125477,6.038166394,7.073188054,6.173494756,7.551299442,6.173494756,7.460392615,7.800799033,3.592990128,2.246974289,5.346290115,7
RNF217,-0.107990649,0.647667894,-0.523667814,0.609511529,0.957561497,-5.555225567,-1.077726159,1.063657342,1.523177708,2.794329042,1.523177708,1.455837068,1.397160027,1.660561628,1.527903192,1.523177708,1.523177708,1.689860089,3
RSAD1,0.065834573,2.52798668,0.52453152,0.608927908,0.957561497,-5.554802725,1.046690256,4.982158537,6.233408309,5.592637514,4.973659997,5.973758949,6.370866255,6.504442665,7.079533352,5.973758949,5.250446597,4.948314404,7
SLC44A1,0.029967011,1.857478251,0.23798962,0.607726122,0.957561497,-5.55392928,1.020988779,3.592990128,3.280456035,2.716662563,3.492323251,3.986173503,4.897420702,2.704064046,3.815359688,3.684743815,4.807227919,3.546540358,4
XPNPEP1,0.081203433,3.177248194,0.526172863,0.607819596,0.957561497,-5.553997348,1.057900126,7.550074476,8.666812879,10.00452679,8.385623511,8.794214204,6.762119314,9.536746308,10.26855713,8.528794777,9.878120732,12.32034949,9
PPP2R5D,0.059447783,1.051741617,0.523315624,0.609749589,0.957567051,-5.555397797,1.042066815,1.934340246,2.211559345,1.903447864,1.845709772,2.423083995,1.903447864,2.350995221,2.058272508,1.808577762,2.353044755,2.128610527,3
RP11-731J8.2,0.12851876,0.720737539,0.523589359,0.609564556,0.957567051,-5.555263943,1.093170747,1.793777177,1.393934737,1.473905824,3.043188956,1.246526538,2.235903712,1.512646957,1.759116762,1.390661903,1.173851856,1.793777177,9
ACRV1,-0.095251247,0.70536315,-0.522362584,0.610394022,0.957648739,-5.555863305,-1.068251429,2.233272251,1.556578286,1.73927728,1.520669297,1.556578286,1.5133871,1.514466604,1.963563614,1.556578286,2.054423865,1.979830928,5
ALDH7A1,0.056816493,1.390308229,0.522320133,0.610422735,0.957648739,-5.555884021,1.040167952,2.372865681,2.639318568,2.639318568,2.706718478,2.91368529,2.476989998,2.54018864,2.395258573,2.374306878,3.304506415,2.605197756,4
ANKRD20A1 ,0.158089657,4.915558326,0.520798236,0.611452548,0.957648739,-5.556625649,1.115808663,32.12107918,39.98893185,16.85114583,45.59028737,18.0676942,33.11544661,27.70300615,31.7538803,40.2188524,42.39819472,21.36828802,11
CTAGE5,-0.053146899,1.454355006,-0.52054296,0.611625369,0.957648739,-5.556749845,-1.037525575,3.173759293,2.667369718,2.634284874,2.851275631,2.509333989,2.31791652,2.706718478,2.706718478,3.089922339,2.706718478,2.887733187,6
DBI,0.128383805,3.058122556,0.520644776,0.611556437,0.957648739,-5.556700317,1.093068493,6.230637379,7.075985306,10.79242186,6.334156156,12.46271918,10.40834984,9.762234221,8.060811724,6.790049835,7.133683913,8.978757166,9
FTSJ2,0.173913861,3.643766089,0.519994659,0.611996648,0.957648739,-5.557016404,1.128114779,6.125283544,12.33536739,19.86758257,10.8040023,15.87185503,12.54740785,22.68808279,17.25266321,9.208369164,9.473601183,10.54800544,11
GNG3,-0.161544889,4.401412847,-0.521544901,0.610947199,0.957648739,-5.556262054,-1.11848421,14.77385857,21.87488394,37.28496011,19.69309307,26.75182823,19.72726941,37.14827678,19.99255456,21.8559307,12.48402148,14.79420605,9
GPR137C,-0.093012357,1.193115496,-0.522085274,0.610581599,0.957648739,-5.555998604,-1.066594916,1.826818273,2.299768223,3.274922903,3.259322186,2.249346533,2.010712706,1.961009492,1.998144279,2.299768223,2.124272473,2.299768223,7
GRK5,-0.07224348,2.61886433,-0.519724677,0.612179506,0.957648739,-5.557147559,-1.051350328,6.171948366,7.829474656,5.350128815,7.578092763,6.352606043,4.946995957,6.010331497,6.080822618,5.826796169,5.350128815,6.697250305,10
GSN,0.119907002,3.901334293,0.520079662,0.611939081,0.957648739,-5.556975097,1.086664813,17.40156,9.002660068,17.76408549,12.41125859,19.78196887,14.98432599,12.82778521,16.36986828,14.27038696,22.29691073,12.1200203,4
KNSTRN,0.074452773,2.097762217,0.522163594,0.610528619,0.957648739,-5.555960399,1.052961562,4.151388163,3.695030191,4.568321711,4.168707144,3.654762512,4.186583458,4.431538585,6.058561467,4.168707144,3.665032411,4.820491114,4
OBFC1,-0.089517416,2.186554282,-0.519595422,0.61226706,0.957648739,-5.557210328,-1.064014208,4.406123347,5.563349745,4.406123347,4.715029823,4.406123347,4.406123347,5.517665794,6.345583697,3.533864624,3.478980547,4.08720479,3
PPP1CC,-0.079789869,4.098827113,-0.522017375,0.610627532,0.957648739,-5.556031721,-1.056864095,16.36835624,15.8350867,21.89725193,13.49684948,20.7666325,20.31285805,14.60684369,17.79501321,14.88799548,18.95424278,15.76837651,11
SEC61B,0.099513994,4.144838351,0.520606666,0.611582238,0.957648739,-5.556718856,1.071412471,11.89397863,16.84694983,23.76585862,17.89945621,17.89945621,18.23058827,23.66898459,16.7029467,13.98374837,21.32526128,16.18655367,11
USPL1,-0.05241216,1.457360353,-0.519722411,0.612181041,0.957648739,-5.55714866,-1.036997316,3.017002996,2.687520685,2.764546572,2.299876167,2.484039435,2.764546572,2.764546572,2.874411868,2.764546572,2.702803789,3.185307279,5
AIMP1,-0.064293556,1.105769501,-0.518172844,0.613231084,0.957682005,-5.557900166,-1.045572829,1.749813619,2.409264767,2.605917013,2.410165254,2.164110322,1.979830928,2.015418315,2.283947674,1.833491068,2.220283726,2.15793231,8
C10orf32,-0.159492166,3.046676317,-0.517695421,0.613554782,0.957682005,-5.558131275,-1.116893918,6.084721295,7.426447362,15.89111501,13.83117438,9.280323902,8.087892721,7.637614363,8.878125456,4.553641676,6.603673874,8.066652101,10
DHX29,0.086820199,1.278939668,0.519130501,0.612582035,0.957682005,-5.557435976,1.062026819,2.149230003,2.123566639,2.745528427,2.506582655,2.772211979,2.716662563,3.168362274,2.82634832,2.259341378,1.730387357,2.074371921,7
F8A1 ,0.055222516,4.067180549,0.518193976,0.613216758,0.957682005,-5.557889932,1.039019345,14.77385857,16.6288789,17.63613341,18.93936352,17.16600026,17.79501321,17.34047164,17.34047164,16.89948459,13.38161066,17.22582461,11
KIAA1324,0.045302638,0.654269861,0.51850657,0.613004863,0.957682005,-5.557738497,1.031899621,1.492855771,1.554097196,1.56896801,1.723614728,1.523177708,1.523177708,1.551044381,1.419704934,1.551044381,1.757548467,1.679183167,5
NAA50,0.085947416,2.192677448,0.518633105,0.612919101,0.957682005,-5.557677173,1.061384523,3.224257721,3.901404298,6.66936835,5.195415357,4.465985382,4.792256485,4.3764703,4.59658581,4.59658581,4.59658581,4.59658581,7
NPLOC4,-0.081282183,3.169685395,-0.517688839,0.613559246,0.957682005,-5.55813446,-1.057957874,9.264364224,10.26845325,8.661159524,8.360684111,9.663719463,8.537649604,9.264364224,12.34878838,6.264644125,9.264364224,8.300438769,5
NR2F1-AS1,-0.148097876,2.471202032,-0.51847708,0.613024852,0.957682005,-5.557752787,-1.108107522,4.151388163,5.605055994,9.166723236,7.090445558,4.313575925,7.157278648,8.430689548,4.314847473,4.830516381,3.313728562,5.605055994,5
TAX1BP1,0.071696067,5.747141984,0.298118937,0.613392492,0.957682005,-5.558015439,1.050951481,37.66652853,59.95379371,61.56369245,57.03016485,74.00162396,66.44424979,54.21198303,74.3965203,40.39380121,33.87502423,49.88166398,11
KIAA0232,-0.122182544,4.466940505,-0.509382752,0.62306705,0.957689671,-5.552665446,-1.089491459,30.99986858,39.0095222,35.82827636,41.40042305,33.07675133,35.30005151,42.50642244,34.49595159,27.22650569,24.24597706,33.55729408,9.5
CWC27,0.01440694,3.350226966,-0.102531955,0.622140788,0.957704571,-5.558135947,0.010599064,9.601945454,21.4352522,15.00669241,21.32312204,13.33218507,16.40945073,17.43315867,16.51279388,12.37571016,16.40945073,11.30076759,9
DOCK7,-0.088903148,1.845155492,-0.517264421,0.613847078,0.957728873,-5.558339736,-1.063561271,3.377465809,4.850040963,3.238888685,3.704504006,2.820913787,3.338307422,3.735103483,4.815125358,3.868124941,3.670923283,2.724921589,11
MTAP,-0.098173636,1.900820476,-0.340474821,0.677645474,0.957731275,-5.535587983,-0.073982419,3.657269849,4.353966174,7.024568649,5.106952643,4.041252591,5.579429856,3.836288915,5.610556169,4.428197131,2.809801972,3.941966794,4
HHLA3,0.073844612,0.858423807,0.51712054,0.613944671,0.957740689,-5.558409291,1.052517785,1.634547861,1.994977758,1.634547861,2.003300512,1.735744826,1.535939479,1.735744826,2.194010404,2.397867229,1.735744826,1.542231126,3
DHCR7,-0.107573267,4.526853964,-0.516729986,0.614209618,0.957761177,-5.558597997,-1.077414411,24.12293302,28.18389765,21.20208945,24.66542829,26.24345849,24.2138421,19.39056305,28.32066322,24.12293302,12.5930767,25.92197344,7
RSPH3,-0.119692735,3.698529437,-0.516490779,0.61437192,0.95780307,-5.558713508,-1.086503435,9.651388516,17.87961016,15.19743779,13.19205568,13.19205568,13.19205568,15.81400334,17.40748655,8.027792606,9.586725453,13.84686094,10
CAMSAP2,0.02411253,2.964879396,0.123007535,0.614494941,0.957811802,-5.558801019,1.016853984,6.409691086,11.36391286,14.89361405,11.13854027,5.600348512,8.638149422,7.624066002,5.818194923,6.257707061,6.656642757,6.084423311,11
PARP11,0.114891971,1.479404501,0.49968426,0.630309562,0.958115642,-5.555543127,1.083978214,2.592314293,2.717503711,2.599982344,2.938869752,2.870365792,3.037441062,3.925474414,3.124705854,2.173323351,2.192653712,3.456694273,3.5
